Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
20.5406354;11.6815756;7;;0.5207173;30;;(10.5, 3.4);23.49317
20.5406354;11.6815756;7;;0.5083864;30;;(17.0, 3.4);23.49317
20.5406354;11.6815756;7;;-0.1850359;30;;(19.8, 4.3);23.49317
20.5406354;11.6815756;7;;-0.5207174;30;;(14.8, 6.2);23.49317
20.5411372;11.6820774;7;;-0.4843788;45;;(5.1, 3.7);8.469223
20.5411372;11.6820774;7;;0.01546873;45;;(4.9, 5.5);8.469223
20.5411372;11.6820774;7;;0.1784077;45;;(4.2, 6.3);8.469223
20.5411372;11.6820774;7;;0.4843788;45;;(3.8, 4.4);8.469223
20.5411372;11.6820774;7;;-0.015464;45;;(3.9, 3.5);8.469223
20.6283688;11.769309;7;;0.1559671;30;;(7.5, 3.9);23.49317
20.6283688;11.769309;7;;0.4957198;30;;(10.2, 3.4);23.49317
20.6283688;11.769309;7;;0.4832903;30;;(16.7, 3.4);23.49317
20.6283688;11.769309;7;;-0.1559672;30;;(19.8, 4.2);23.49317
20.6288704;11.7698106;7;;-0.4957198;30;;(15.1, 6.2);23.49317
20.6288704;11.7698106;7;;-0.4615889;45;;(5.1, 3.8);8.469227
20.6288704;11.7698106;7;;-0.0118239;45;;(4.9, 5.7);8.469227
20.6288704;11.7698106;7;;0.1493576;45;;(4.2, 6.2);8.469227
20.6288704;11.7698106;7;;0.461589;45;;(3.8, 4.3);8.469227
20.6288704;11.7698106;7;;0.01182747;45;;(4.0, 3.5);8.469227
20.7070786;11.8480188;7;;0.151395;30;;(7.5, 3.9);23.49317
20.7070786;11.8480188;7;;0.4508484;30;;(10.0, 3.4);23.49317
20.7075794;11.8485196;7;;0.4393459;30;;(16.5, 3.4);23.49317
20.7075794;11.8485196;7;;-0.1513951;30;;(19.9, 4.2);23.49317
20.7075794;11.8485196;7;;-0.4508485;30;;(15.4, 6.1);23.49317
20.7075794;11.8485196;7;;-0.4206365;45;;(5.2, 3.9);8.469227
20.7075794;11.8485196;7;;-0.005776206;45;;(4.8, 5.8);8.469227
20.7075794;11.8485196;7;;0.1452859;45;;(4.1, 6.2);8.469227
20.7075794;11.8485196;7;;0.4206366;45;;(3.8, 4.2);8.469227
20.7075794;11.8485196;7;;0.005779353;45;;(4.0, 3.4);8.469227
20.7958145;11.9367547;7;;0.1275156;30;;(7.5, 4.0);23.49317
20.7958145;11.9367547;7;;0.4072298;30;;(9.8, 3.4);23.49317
20.7958145;11.9367547;7;;0.3968266;30;;(16.2, 3.4);23.49317
20.7958145;11.9367547;7;;-0.1275157;30;;(19.9, 4.1);23.49317
20.7958145;11.9367547;7;;-0.4072299;30;;(15.7, 6.0);23.49317
20.7958145;11.9367547;7;;-0.3799497;45;;(5.2, 4.0);8.469223
20.796316;11.9372562;7;;-0.009991034;45;;(4.8, 5.9);8.469223
20.796316;11.9372562;7;;0.1220115;45;;(4.1, 6.1);8.469223
20.796316;11.9372562;7;;0.3799498;45;;(3.8, 4.1);8.469223
20.796316;11.9372562;7;;0.009993692;45;;(4.0, 3.4);8.469223
20.8845502;12.0254904;7;;0.1036361;30;;(7.5, 4.1);23.49317
20.8845502;12.0254904;7;;0.3636112;30;;(9.6, 3.4);23.49317
20.8845502;12.0254904;7;;0.3543072;30;;(15.9, 3.4);23.49317
20.8845502;12.0254904;7;;-0.1036362;30;;(19.9, 4.1);23.49317
20.8850512;12.0259914;7;;-0.3636113;30;;(16.0, 6.0);23.49317
20.8850512;12.0259914;7;;-0.3392628;45;;(5.2, 4.1);8.469227
20.8850512;12.0259914;7;;-0.01420586;45;;(4.7, 6.0);8.469227
20.8850512;12.0259914;7;;0.09873717;45;;(4.0, 6.0);8.469227
20.8850512;12.0259914;7;;0.339263;45;;(3.8, 4.0);8.469227
20.8850512;12.0259914;7;;0.01420803;45;;(4.1, 3.4);8.469227
20.9742894;12.1152296;7;;0.07609931;30;;(7.5, 4.1);23.49317
20.9742894;12.1152296;7;;0.326106;30;;(9.4, 3.4);23.49317
20.9742894;12.1152296;7;;0.3276344;30;;(15.6, 3.4);23.49317
20.9742894;12.1152296;7;;-0.07610119;30;;(19.9, 4.0);23.49317
20.9742894;12.1152296;7;;-0.3261062;30;;(16.3, 5.9);23.49317
20.9747902;12.1157304;7;;-0.3044246;45;;(5.2, 4.2);8.469227
20.9747902;12.1157304;7;;-0.01125639;45;;(4.7, 6.1);8.469227
20.9747902;12.1157304;7;;0.09187043;45;;(4.0, 5.8);8.469227
20.9747902;12.1157304;7;;0.3044249;45;;(3.8, 4.0);8.469227
20.9747902;12.1157304;7;;0.01125807;45;;(4.1, 3.4);8.469227
21.0635269;12.2044671;7;;0.04856249;30;;(7.5, 4.2);23.49317
21.0635269;12.2044671;7;;0.2886008;30;;(9.2, 3.4);23.49317
21.0635269;12.2044671;7;;0.3009617;30;;(15.3, 3.4);23.49317
21.0635269;12.2044671;7;;-0.04856616;30;;(19.9, 3.9);23.49317
21.0635269;12.2044671;7;;-0.2886011;30;;(16.6, 5.8);23.49317
21.0635269;12.2044671;7;;-0.2695862;45;;(5.2, 4.3);8.469227
21.0640276;12.2049678;7;;-0.008306921;45;;(4.6, 6.2);8.469227
21.0640276;12.2049678;7;;0.08500368;45;;(4.0, 5.7);8.469227
21.0640276;12.2049678;7;;0.2695869;45;;(3.8, 3.9);8.469227
21.0640276;12.2049678;7;;0.008308101;45;;(4.1, 3.4);8.469227
21.1532648;12.294205;7;;0.02102567;30;;(7.5, 4.3);23.49317
21.1537663;12.2947065;7;;0.2510956;30;;(9.1, 3.4);23.49317
21.1537663;12.2947065;7;;0.2742889;30;;(14.9, 3.4);23.49317
21.1537663;12.2947065;7;;-0.02103113;30;;(19.8, 3.9);23.49317
21.1537663;12.2947065;7;;-0.251096;30;;(16.9, 5.7);23.49317
21.1537663;12.2947065;7;;-0.2347479;45;;(5.1, 4.4);8.469227
21.1537663;12.2947065;7;;-0.00535745;45;;(4.6, 6.3);8.469227
21.1542679;12.2952081;7;;0.07813694;45;;(3.9, 5.6);8.469227
21.1542679;12.2952081;7;;0.2347488;45;;(3.8, 3.8);8.469227
21.1542679;12.2952081;7;;0.005358135;45;;(4.2, 3.4);8.469227
21.2485183;12.3894585;7;;-0.006511152;30;;(7.5, 4.3);23.49317
21.2490198;12.38996;7;;0.2135904;30;;(8.9, 3.5);23.49317
21.2490198;12.38996;7;;0.2476162;30;;(14.6, 3.4);23.49317
21.2490198;12.38996;7;;0.006503902;30;;(19.8, 3.8);23.49317
21.2490198;12.38996;7;;-0.2135909;30;;(17.2, 5.6);23.49317
21.2495208;12.390461;7;;-0.1999096;45;;(5.1, 4.5);8.469227
21.2495208;12.390461;7;;-0.00240798;45;;(4.5, 6.3);8.469227
21.2495208;12.390461;7;;0.0712702;45;;(3.9, 5.4);8.469227
21.2495208;12.390461;7;;0.1999107;45;;(3.8, 3.7);8.469227
21.2495208;12.390461;7;;0.00240817;45;;(4.2, 3.4);8.469227
21.3212115;12.4621517;7;;-0.03404797;30;;(7.6, 4.4);23.49317
21.3212115;12.4621517;7;;0.1760852;30;;(8.8, 3.5);23.49317
21.3212115;12.4621517;7;;0.2209434;30;;(14.3, 3.4);23.49317
21.3217128;12.462653;7;;0.03403893;30;;(19.7, 3.8);23.49317
21.3217128;12.462653;7;;-0.1760858;30;;(17.4, 5.6);23.49317
21.3217128;12.462653;7;;-0.1650713;45;;(5.1, 4.6);8.469223
21.3217128;12.462653;7;;0.0005414909;45;;(4.5, 6.4);8.469223
21.3217128;12.462653;7;;0.06440346;45;;(3.9, 5.3);8.469223
21.3217128;12.462653;7;;0.1650727;45;;(3.8, 3.6);8.469223
21.3217128;12.462653;7;;-0.0005417951;45;;(4.3, 3.4);8.469223
21.409948;12.5508882;7;;-0.06158479;30;;(7.6, 4.5);23.49316
21.409948;12.5508882;7;;0.1385801;30;;(8.6, 3.5);23.49316
21.409948;12.5508882;7;;0.1942707;30;;(14.0, 3.4);23.49316
21.409948;12.5508882;7;;0.06157397;30;;(19.6, 3.7);23.49316
21.4104492;12.5513894;7;;-0.1385807;30;;(17.7, 5.5);23.49316
21.4104492;12.5513894;7;;-0.130233;45;;(5.1, 4.7);8.469227
21.4104492;12.5513894;7;;0.003490961;45;;(4.4, 6.4);8.469227
21.4104492;12.5513894;7;;0.05753671;45;;(3.9, 5.2);8.469227
21.4104492;12.5513894;7;;0.1302346;45;;(3.8, 3.6);8.469227
21.4104492;12.5513894;7;;-0.00349176;45;;(4.3, 3.4);8.469227
21.4886572;12.6295974;7;;-0.0834137;30;;(7.7, 4.5);23.49317
21.4891582;12.6300984;7;;0.1003481;30;;(8.5, 3.5);23.49317
21.4891582;12.6300984;7;;0.1668489;30;;(13.8, 3.4);23.49317
21.4891582;12.6300984;7;;0.08340109;30;;(19.5, 3.7);23.49317
21.4891582;12.6300984;7;;-0.1003489;30;;(17.9, 5.4);23.49317
21.4891582;12.6300984;7;;-0.09479174;45;;(5.1, 4.9);8.469227
21.4896598;12.6306;7;;-0.0001470798;45;;(4.4, 6.4);8.469227
21.4896598;12.6306;7;;0.05633124;45;;(3.9, 5.0);8.469227
21.4896598;12.6306;7;;0.09479359;45;;(3.8, 3.6);8.469227
21.4896598;12.6306;7;;0.0001458998;45;;(4.4, 3.4);8.469227
21.5768924;12.7178326;7;;-0.08564256;30;;(7.7, 4.6);23.49317
21.5773929;12.7183331;7;;0.07264343;30;;(8.4, 3.5);23.49317
21.5773929;12.7183331;7;;0.1498076;30;;(13.5, 3.4);23.49317
21.5773929;12.7183331;7;;0.08562816;30;;(19.4, 3.6);23.49317
21.5773929;12.7183331;7;;-0.07264426;30;;(18.1, 5.3);23.49317
21.5773929;12.7183331;7;;-0.06928107;45;;(5.0, 5.0);8.469227
21.5778949;12.7188351;7;;0.002232244;45;;(4.4, 6.4);8.469227
21.5778949;12.7188351;7;;0.07458655;45;;(3.8, 4.9);8.469227
21.5778949;12.7188351;7;;0.06928293;45;;(3.9, 3.5);8.469227
21.5778949;12.7188351;7;;-0.00223298;45;;(4.4, 3.4);8.469227
21.6671321;12.8080723;7;;-0.07631782;30;;(7.8, 4.7);23.49317
21.6671321;12.8080723;7;;0.06258453;30;;(8.2, 3.5);23.49317
21.6671321;12.8080723;7;;0.1498784;30;;(13.1, 3.4);23.49317
21.6671321;12.8080723;7;;0.07630163;30;;(19.2, 3.6);23.49317
21.6676334;12.8085736;7;;-0.06258545;30;;(18.3, 5.2);23.49317
21.6676334;12.8085736;7;;-0.0596317;45;;(5.0, 5.2);8.469227
21.6676334;12.8085736;7;;0.02177563;45;;(4.3, 6.4);8.469227
21.6676334;12.8085736;7;;0.1041637;45;;(3.8, 4.7);8.469227
21.6676334;12.8085736;7;;0.05963385;45;;(3.9, 3.5);8.469227
21.6676334;12.8085736;7;;-0.02177635;45;;(4.5, 3.4);8.469227
21.7563691;12.8973093;7;;-0.07238958;30;;(7.9, 4.8);23.49316
21.7563691;12.8973093;7;;0.06057137;30;;(8.1, 3.5);23.49316
21.7563691;12.8973093;7;;0.1820928;30;;(12.8, 3.4);23.49316
21.7563691;12.8973093;7;;0.07237341;30;;(19.0, 3.6);23.49316
21.7568701;12.8978103;7;;-0.06057229;30;;(18.6, 5.1);23.49316
21.7568701;12.8978103;7;;-0.0470861;45;;(5.0, 5.3);8.469219
21.7568701;12.8978103;7;;0.07002925;45;;(4.3, 6.4);8.469219
21.7568701;12.8978103;7;;0.187142;45;;(3.8, 4.6);8.469219
21.7568701;12.8978103;7;;0.04708812;45;;(3.9, 3.5);8.469219
21.7568701;12.8978103;7;;-0.0700293;45;;(4.5, 3.4);8.469219
21.8451047;12.9860449;7;;-0.1118628;30;;(8.0, 4.9);23.49317
21.8451047;12.9860449;7;;0.06612193;30;;(8.0, 3.6);23.49317
21.845606;12.9865462;7;;0.221566;30;;(12.5, 3.4);23.49317
21.845606;12.9865462;7;;0.1118466;30;;(18.9, 3.6);23.49317
21.845606;12.9865462;7;;-0.06612285;30;;(18.8, 5.0);23.49317
21.845606;12.9865462;7;;-0.04153554;45;;(4.9, 5.5);8.469227
21.845606;12.9865462;7;;0.07557981;45;;(4.2, 6.3);8.469227
21.8461083;12.9870485;7;;0.2266152;45;;(3.8, 4.5);8.469227
21.8461083;12.9870485;7;;0.04153756;45;;(3.9, 3.5);8.469227
21.8461083;12.9870485;7;;-0.07557987;45;;(4.6, 3.4);8.469227
21.9363475;13.0772877;7;;-0.1118628;30;;(8.1, 5.0);23.49317
21.9363475;13.0772877;7;;0.06612193;30;;(7.9, 3.6);23.49317
21.9363475;13.0772877;7;;0.221566;30;;(12.3, 3.4);23.49317
21.9363475;13.0772877;7;;0.1118466;30;;(18.7, 3.5);23.49317
21.9368488;13.077789;7;;-0.06612285;30;;(19.0, 4.9);23.49317
21.9368488;13.077789;7;;-0.04153554;45;;(4.9, 5.6);8.469223
21.9368488;13.077789;7;;0.07557981;45;;(4.2, 6.2);8.469223
21.9368488;13.077789;7;;0.2266152;45;;(3.8, 4.4);8.469223
21.9368488;13.077789;7;;0.04153756;45;;(4.0, 3.5);8.469223
21.9368488;13.077789;7;;-0.07557987;45;;(4.6, 3.4);8.469223
22.0245832;13.1655234;7;;-0.1118628;30;;(8.2, 5.1);23.49317
22.0245832;13.1655234;7;;0.06612193;30;;(7.8, 3.6);23.49317
22.0245832;13.1655234;7;;0.221566;30;;(12.0, 3.4);23.49317
22.0245832;13.1655234;7;;0.1118466;30;;(18.5, 3.5);23.49317
22.0245832;13.1655234;7;;-0.06612285;30;;(19.1, 4.8);23.49317
22.0250842;13.1660244;7;;-0.04153554;45;;(4.8, 5.7);8.469223
22.0250842;13.1660244;7;;0.07557981;45;;(4.1, 6.2);8.469223
22.0250842;13.1660244;7;;0.2266152;45;;(3.8, 4.3);8.469223
22.0250842;13.1660244;7;;0.04153756;45;;(4.0, 3.4);8.469223
22.0250842;13.1660244;7;;-0.07557987;45;;(4.7, 3.4);8.469223
